min1800	t2m	rh	padavine	veter_hitrost
111579840	6.3	66	0	1.3
111579870	6.1	67	0	0.6
111579900	5.7	69	0	0.5
111579930	5.2	71	0	0.6
111579960	4.6	72	0	0.6
111579990	4.1	74	0	0.6
111580020	3.7	75	0	0.4
111580050	3.2	78	0	0.7
111580080	2.9	80	0	0.5
111580110	2.7	81	0	1.1
111580140	2.5	82	0	1.1
111580170	2.1	82	0	0.2
111580200	1.9	84	0	0.3
111580230	1.6	84	0	0
111580260	1.5	85	0	0.1
111580290	1.5	84	0	0.4
111580320	1.7	83	0	0
111580350	2.3	81	0	0.4
111580380	3.5	77	0	0.5
111580410	5.5	69	0	0.5
111580440	6.7	64	0	1.2
111580470	7.5	61	0	0.9
111580500	8.7	56	0	0.6
111580530	10.6	51	0	1
111580560	11.7	46	0	1.1
111580590	12.9	41	0	1.1
111580620	14.5	38	0	0.7
111580650	15.6	36	0	0.9
111580680	17	34	0	0.9
111580710	17.5	33	0	1.5
111580740	18	33	0	1.8
111580770	18	33	0	1.1
111580800	17.9	34	0	1.7
111580830	17.5	34	0	2.2
111580860	16.2	36	0	2.3
111580890	15.4	38	0	2.1
111580920	14.4	40	0	1.4
111580950	13.4	43	0	1.3
111580980	12.5	46	0	0.8
111581010	11.7	49	0	0.8
111581040	11	52	0	0.4
111581070	10.4	55	0	0.3
111581100	10.1	57	0	1
111581130	9.5	59	0	0.4
111581160	9	61	0	0.5
111581190	8.1	64	0	0.5
111581220	7.4	66	0	0.4
111581250	7.3	68	0	0.3
