min1800	t2m	rh	padavine	veter_hitrost
111997440	-6.1	86	0	0.5
111997470	-6.2	85	0	0.4
111997500	-6.4	87	0	0.6
111997530	-6.7	88	0	0.8
111997560	-7	88	0	0.6
111997590	-7.3	88	0	0.5
111997620	-7.3	89	0	0.5
111997650	-7.5	88	0	0.8
111997680	-8	87	0	0.7
111997710	-8.2	87	0	0.6
111997740	-8.4	89	0	0.6
111997770	-8.4	88	0	0.7
111997800	-8.4	90	0	0.7
111997830	-8.1	89	0	0.7
111997860	-8.1	89	0	0.6
111997890	-8.1	88	0	0.4
111997920	-8	88	0	0.7
111997950	-7.8	88	0	0.6
111997980	-7.8	87	0	0.8
111998010	-7.8	87	0	0.9
111998040	-7.4	87	0	0.7
111998070	-6.4	87	0	0.9
111998100	-6	85	0	0.7
111998130	-5.4	82	0	1.1
111998160	-4.4	78	0	0.8
111998190	-3.7	75	0	1
111998220	-3.1	73	0	0.6
111998250	-2.3	70	0	0.4
111998280	-1.8	69	0	0.9
111998310	-1.2	67	0	1
111998340	-0.9	67	0	0.8
111998370	-0.7	67	0	0.5
111998400	-1.6	70	0	1.1
111998430	-2.5	73	0	1.7
111998460	-3.2	75	0	1.4
111998490	-3.7	77	0	0.8
111998520	-4.1	79	0	0.5
111998550	-4.3	80	0	0.9
111998580	-4.6	80	0	1.2
111998610	-5	81	0	0.9
111998640	-5.2	82	0	1.1
111998670	-5.6	83	0	1.1
111998700	-5.8	85	0	0.6
111998730	-6.2	87	0	0.4
111998760	-6.3	88	0	0.5
111998790	-6.1	86	0	1.2
111998820	-6.9	87	0	0.8
111998850	-7.4	88	0	0.7
