min1800	t2m	rh	padavine	veter_hitrost
111710880	12.3	86	0	0.4
111710910	12.2	87	0	0.1
111710940	12.4	86	0	0.9
111710970	12	84	0	0.6
111711000	11.8	85	0	0
111711030	11.5	88	0	0
111711060	11.4	87	0	0.5
111711090	10.8	88	0	1.3
111711120	10.4	89	0	0.3
111711150	10.1	91	0	0.1
111711180	9.9	92	0	0.3
111711210	9.8	92	0	0
111711240	10.1	91	0	0.1
111711270	11	89	0	0.7
111711300	11.8	86	0	0.4
111711330	13	82	0	0.2
111711360	14.2	75	0	0.2
111711390	15.8	66	0	0.8
111711420	16.9	60	0	1.1
111711450	17.5	53	0	2.2
111711480	18.2	50	0	1.4
111711510	19.2	45	0	3.9
111711540	19.4	43	0	4.5
111711570	19.6	44	0	4.5
111711600	19.6	43	0	4
111711630	19.8	40	0	3.9
111711660	19.2	40	0	3.4
111711690	19	41	0	2.9
111711720	19.2	42	0	2.7
111711750	18.8	43	0	2.2
111711780	19.5	42	0	2.7
111711810	19.9	41	0	2.7
111711840	19.7	41	0	2.9
111711870	19.7	40	0	2.9
111711900	19.9	38	0	3.8
111711930	19.7	37	0	2.9
111711960	19.2	38	0	2.3
111711990	19	39	0	2.3
111712020	18.6	40	0	2.2
111712050	18	42	0	1.8
111712080	16.9	47	0	0.3
111712110	16	52	0	0.4
111712140	15.4	54	0	0.3
111712170	14.7	58	0	0.9
111712200	14.1	61	0	0.3
111712230	13.6	63	0	0.1
111712260	12.8	68	0	0.2
111712290	12.6	68	0	0.9
