min1800	t2m	rh	padavine	veter_hitrost
111610080	10.4	45	0	1.9
111610110	9.9	47	0	1.5
111610140	9.6	48	0	1.7
111610170	9.5	48	0	1.8
111610200	9.2	49	0	1.3
111610230	8.6	51	0	1.2
111610260	7.1	56	0	0.4
111610290	6.1	61	0	0.4
111610320	5.4	65	0	0.6
111610350	5	67	0	0.6
111610380	4.5	69	0	0.7
111610410	4.1	71	0	1
111610440	3.7	73	0	0.8
111610470	3.6	73	0	0.8
111610500	3.3	74	0	0.7
111610530	3.9	72	0	0.9
111610560	5.5	66	0	0.9
111610590	7.3	60	0	1.3
111610620	8.8	55	0	1.4
111610650	11.7	47	0	2.1
111610680	14.3	38	0	4.3
111610710	15.3	36	0	3.8
111610740	16.2	36	0	4.5
111610770	17.1	37	0	4.2
111610800	17.9	36	0	4.2
111610830	18.4	34	0	3.8
111610860	18.5	34	0	3.9
111610890	18.4	33	0	5.2
111610920	18.5	33	0	6.1
111610950	18.7	34	0	4.8
111610980	18.2	34	0	5.7
111611010	18	37	0	5.2
111611040	17.7	37	0	5.6
111611070	17.2	40	0	4.1
111611100	16.4	42	0	3.6
111611130	15.5	46	0	3.6
111611160	15.1	50	0	2.8
111611190	14.4	52	0	3.1
111611220	13.9	54	0	2.5
111611250	13.3	57	0	3.1
111611280	12.5	60	0	4.1
111611310	11.9	61	0	4
111611340	11.5	63	0	3.6
111611370	11.3	64	0	2.9
111611400	10.9	66	0	1.6
111611430	10	68	0	1.8
111611460	10.1	68	0	2.4
111611490	10.3	67	0	1.6
