min1800	t2m	rh	padavine	veter_hitrost
111872160	13	79	0	0.9
111872190	13	80	0	0.6
111872220	12.8	77	0	1
111872250	12.7	77	0	1.3
111872280	12.5	79	0	1.3
111872310	12.5	80	0	1
111872340	12.4	80	0	0.7
111872370	12.3	81	0	1.1
111872400	12.2	82	0	1.2
111872430	12.1	83	0	1
111872460	11.8	84	0	1.2
111872490	11.8	84	0	0.9
111872520	11.7	86	0	1.5
111872550	11.4	89	0	1.6
111872580	11.4	90	0	1.5
111872610	11.6	89	0	1.6
111872640	11.8	88	0	1.6
111872670	12.6	86	0	1.6
111872700	13.5	80	0	1.6
111872730	14.3	75	0	1.4
111872760	15.3	71	0	1.6
111872790	16.2	67	0	1.4
111872820	16.8	66	0	1.3
111872850	17.5	64	0	1.6
111872880	18.4	60	0	1.5
111872910	19.3	56	0	1.8
111872940	19.8	51	0	1.8
111872970	20.2	50	0	1.9
111873000	20.7	50	0	1.6
111873030	21.1	49	0	1.7
111873060	21.2	50	0	1.7
111873090	20.6	52	0	2.3
111873120	20.6	50	0	2.8
111873150	20.2	49	0	2.4
111873180	20.2	49	0	2.3
111873210	19.2	52	0	1.5
111873240	18.6	56	0	1.6
111873270	18	59	0	1.3
111873300	17.6	61	0	1.4
111873330	17.2	65	0	0.9
111873360	16.7	68	0	0.5
111873390	16.5	72	0	0.3
111873420	16.3	74	0	0.8
111873450	16.1	74	0	0.7
111873480	15.4	77	0	0.9
111873510	14.6	80	0	0.8
111873540	14	81	0	1.2
111873570	13.4	83	0	0.8
