min1800	t2m	rh	padavine	veter_hitrost
111918240	10	95	0	0.3
111918270	9.9	96	0	0.6
111918300	9.5	96	0	0.6
111918330	9.3	97	0	1.2
111918360	9.4	98	0	0.8
111918390	9.4	98	0	0.8
111918420	9.4	99	0	0.7
111918450	9.2	99	0	0.9
111918480	8.6	98	0	1.3
111918510	8.1	97	0	0.6
111918540	7.8	97	0	0.7
111918570	8.1	98	0	0.5
111918600	7.9	97	0	0.3
111918630	7.9	97	0	0.4
111918660	8.2	97	0	0.5
111918690	8.4	98	0	0.3
111918720	8.6	98	0	0.8
111918750	8.7	98	0	0.6
111918780	8.9	97	0	0.5
111918810	9.4	96	0	0.8
111918840	10.6	92	0	0.9
111918870	12.7	84	0	0.9
111918900	14.4	76	0	1.1
111918930	15.9	72	0	1.5
111918960	17.2	64	0	2.7
111918990	18.2	53	0	4.2
111919020	18.1	52	0	4.7
111919050	18.7	52	0	4.4
111919080	18.4	52	0	4.6
111919110	18.7	52	0	3.5
111919140	18.5	53	0	3.7
111919170	18.1	54	0	3.7
111919200	17	57	0	4.5
111919230	16.4	58	0	3.8
111919260	16	57	0	3.5
111919290	15.7	56	0	3
111919320	15.5	57	0	2.1
111919350	15.2	59	0	1.8
111919380	14.9	60	0	0.7
111919410	14.6	61	0	1.4
111919440	14.4	62	0	1.6
111919470	14.3	62	0	2.1
111919500	14.3	62	0	2.3
111919530	13.9	64	0	2.2
111919560	13.3	67	0	2.1
111919590	12.8	69	0	1.6
111919620	12.3	73	0	2.2
111919650	12.8	73	0	2.8
