min1800	t2m	rh	padavine	veter_hitrost
111620160	9.8	59	0	0.5
111620190	9.5	61	0	0.7
111620220	9	63	0	0.4
111620250	8.4	66	0	0.9
111620280	8.2	68	0	0.3
111620310	8	68	0	0.5
111620340	7.9	68	0	0.5
111620370	7.4	71	0	0.4
111620400	6.7	74	0	0.3
111620430	6.3	76	0	0
111620460	5.9	78	0	0.2
111620490	5.8	79	0	0.3
111620520	5.6	80	0	0.2
111620550	5.6	80	0	0.3
111620580	5.9	78	0	0.2
111620610	6.5	76	0	0.3
111620640	7.5	73	0	0.3
111620670	8.5	68	0	0.3
111620700	9.6	60	0	1.1
111620730	10.9	56	0	0.7
111620760	12.6	51	0	0.5
111620790	14.2	46	0	0.7
111620820	15.3	43	0	0.8
111620850	16.4	41	0	0.7
111620880	17.9	38	0	0.9
111620910	18.7	34	0	0.9
111620940	19.6	33	0	1.1
111620970	20.3	28	0	0.8
111621000	20.9	25	0	1.2
111621030	21.3	23	0	1.3
111621060	21.2	22	0	1.2
111621090	21	22	0	1.4
111621120	20.7	22	0	1
111621150	20.2	25	0	2.5
111621180	19.2	28	0	3
111621210	18.7	28	0	1.4
111621240	18.2	32	0	2
111621270	16.9	38	0	3.5
111621300	15.8	43	0	4.1
111621330	15	47	0	4
111621360	14.8	48	0	4
111621390	14.3	50	0	3.5
111621420	14	50	0	2.8
111621450	13.9	51	0	2.9
111621480	13.6	52	0	2.8
111621510	13.5	54	0	2.6
111621540	13.3	54	0	0.9
111621570	13.2	55	0	0.3
