min1800	t2m	rh	padavine	veter_hitrost
111768480	23.9	70	0	0.7
111768510	23.6	70	0	0.5
111768540	23.1	72	0	1
111768570	22.7	73	0	0.2
111768600	22.7	73	0	0.3
111768630	22.8	73	0	0.3
111768660	22.5	74	0	0.6
111768690	22.1	78	0	0.4
111768720	21.8	83	0	1.1
111768750	21.5	82	0	0.7
111768780	21.3	82	0	0.5
111768810	21.1	83	0	1
111768840	21.5	84	0	0.6
111768870	21.7	83	0	0.4
111768900	22.2	81	0	0.3
111768930	23.5	76	0	0.4
111768960	24.7	70	0	0.7
111768990	25.7	66	0	0.5
111769020	26.7	62	0	0.4
111769050	27.9	58	0	0.7
111769080	28.3	55	0	0.4
111769110	29.6	52	0	0.9
111769140	30.5	45	0	1.3
111769170	30.7	43	0	1.6
111769200	30.7	43	0	0.9
111769230	30.1	47	0	2.2
111769260	28.7	56	0.3	2.5
111769290	24.2	77	10	2.7
111769320	22.4	83	4.8	2.4
111769350	20.5	78	11.2	4.1
111769380	18.9	88	2.3	3.7
111769410	19.1	89	0	1.7
111769440	19.2	90	0	1.5
111769470	19.7	86	0	2.4
111769500	20.8	81	0	1.3
111769530	21.3	79	0	1.3
111769560	21.2	82	0	1.5
111769590	21.6	80	0	1.1
111769620	21.4	79	0	0.9
111769650	21	81	0	0.6
111769680	20.5	83	0	1.3
111769710	20	88	0	0.9
111769740	19.8	90	0	0.9
111769770	19.6	91	0	0.5
111769800	19.3	92	0	0.5
111769830	19.1	93	0	0.4
111769860	19	93	0	0.5
111769890	18.8	94	0	0.4
