min1800	t2m	rh	padavine	veter_hitrost
111525120	-0.9	70	0	0.6
111525150	-1.3	72	0	0.5
111525180	-1.5	74	0	1
111525210	-1.8	74	0	0.3
111525240	-2.1	76	0	0.5
111525270	-2.2	77	0	0.5
111525300	-2.6	78	0	0.6
111525330	-3	80	0	1
111525360	-3.2	81	0	0.7
111525390	-3.6	82	0	0.2
111525420	-3.8	83	0	0.9
111525450	-3.7	83	0	1.1
111525480	-3.4	83	0	0.5
111525510	-3.4	82	0	0.2
111525540	-3.8	82	0	0.4
111525570	-4	84	0	0.3
111525600	-4.2	84	0	0.3
111525630	-4.2	84	0	0.6
111525660	-3.8	82	0	0.4
111525690	-2.9	78	0	0.6
111525720	-2	73	0	0.4
111525750	-0.4	67	0	0.3
111525780	0.3	64	0	0.4
111525810	1.6	60	0	0.5
111525840	2.7	56	0	0.7
111525870	3.1	53	0	0.8
111525900	3.6	52	0	0.7
111525930	4.3	49	0	0.6
111525960	4.5	47	0	0.5
111525990	4.7	46	0	1
111526020	5	45	0	0.9
111526050	5.2	45	0	1.2
111526080	5.3	45	0	0.7
111526110	4.3	48	0	0.3
111526140	3.3	52	0	0.4
111526170	2.3	56	0	0.3
111526200	1.5	61	0	0.6
111526230	0.9	64	0	0.5
111526260	0.2	67	0	0.4
111526290	-0.2	70	0	0.5
111526320	-0.6	72	0	0.5
111526350	-1.1	74	0	0.3
111526380	-1.5	76	0	0.4
111526410	-1.6	77	0	1.1
111526440	-2	78	0	0.3
111526470	-2.3	80	0	0.5
111526500	-2.4	79	0	0.6
111526530	-2.5	80	0	0.7
