min1800	t2m	rh	padavine	veter_hitrost
111794400	14.9	79	0	0.5
111794430	14.8	81	0	0.5
111794460	14.6	86	0	0
111794490	14.7	83	0	0.1
111794520	14.7	81	0	0.2
111794550	14.4	85	0	0.2
111794580	14.2	85	0	0.4
111794610	13.9	82	0	0.3
111794640	13.8	83	0	0.7
111794670	13.9	79	0	0.5
111794700	14	78	0	0.9
111794730	14	81	0	0.4
111794760	13.8	83	0	0.7
111794790	13.8	83	0	0.6
111794820	15.1	77	0	0.3
111794850	16.5	61	0	3.2
111794880	17	57	0	3.1
111794910	17.3	56	0	3.3
111794940	17.9	54	0	3.7
111794970	19.3	52	0	3.4
111795000	20.2	48	0	3.8
111795030	20.7	46	0	4.9
111795060	21.2	45	0	5.5
111795090	21	45	0	5.5
111795120	21.4	46	0	6.2
111795150	22.3	44	0	4.7
111795180	22.5	44	0	4.6
111795210	22.8	43	0	5.6
111795240	23	43	0	5.9
111795270	23	43	0	5.5
111795300	22.7	44	0	5.4
111795330	22.6	45	0	3.4
111795360	22.7	46	0	4.5
111795390	23.1	45	0	5.2
111795420	23.3	46	0	4.3
111795450	22.8	46	0	4.7
111795480	22.3	48	0	4.3
111795510	21.9	50	0	3.9
111795540	21.8	51	0	3.5
111795570	21.8	51	0	2.8
111795600	21.6	51	0	3
111795630	21.4	53	0	3.4
111795660	21.1	54	0	1.4
111795690	20.9	56	0	1.5
111795720	20.6	57	0	0.3
111795750	20.5	58	0	0.8
111795780	20.3	58	0	0.6
111795810	19.8	61	0	0.8
