min1800	t2m	rh	padavine	veter_hitrost
111782880	20	71	0	3.7
111782910	20.1	65	0	4
111782940	19.5	67	0	3.3
111782970	19.2	68	0	2.5
111783000	19	68	0	2
111783030	18.8	67	0	2.2
111783060	17.8	75	1.8	2.1
111783090	16.2	87	0	1.1
111783120	16.1	88	0	1.4
111783150	15.9	89	0	1.3
111783180	15.8	89	0	1.4
111783210	15.6	90	0	1.5
111783240	16	86	0	1.5
111783270	16.1	84	0	1.8
111783300	16.2	82	0	2.8
111783330	16.4	79	0	3.3
111783360	16.5	75	0	2.7
111783390	16.4	76	0	2.3
111783420	16.1	81	0.9	1.3
111783450	16	84	0	2.1
111783480	15.7	84	0	2.6
111783510	15.8	84	0.1	1.9
111783540	15.8	85	0.3	1.7
111783570	15.7	86	0	1.5
111783600	16	86	0	2.3
111783630	16.2	82	0	1.8
111783660	16.2	80	0	1.3
111783690	16.5	77	0	1.1
111783720	16.8	75	0	1
111783750	17.8	68	0	1.5
111783780	18.3	65	0	2.6
111783810	18.6	65	0	1.9
111783840	19.4	64	0	1.7
111783870	19.7	62	0	1.2
111783900	19.5	62	0	1.6
111783930	19	63	0	1.9
111783960	18.7	66	0	1.3
111783990	18.7	67	0	1.5
111784020	18.4	68	0	1.1
111784050	18	70	0	0.8
111784080	17.7	72	0	0.7
111784110	17.3	75	0	0.8
111784140	17.3	75	0	0.6
111784170	17.1	76	0	0.3
111784200	16.8	79	0	0.8
111784230	16.3	84	0	0.8
111784260	16.1	84	0	0.5
111784290	16	84	0	1.1
