min1800	t2m	rh	padavine	veter_hitrost
111824640	16.9	63	0	1.6
111824670	16.2	66	0	0.6
111824700	16	70	0	1.2
111824730	15.5	71	0	0.4
111824760	15	74	0	0.8
111824790	14.5	76	0	0.8
111824820	14.2	76	0	0.5
111824850	13.6	78	0	0.7
111824880	13.3	79	0	0.5
111824910	13	81	0	0.3
111824940	13.1	81	0	1.2
111824970	12.6	84	0	0.6
111825000	12.7	84	0	0.5
111825030	13.5	81	0	0.3
111825060	14.4	77	0	0.4
111825090	15.2	73	0	0.5
111825120	15.8	72	0	0.8
111825150	16.8	67	0	0.5
111825180	18.1	62	0	0.6
111825210	19.7	54	0	0.7
111825240	21.1	48	0	1.1
111825270	22.5	42	0	1.7
111825300	23.1	41	0	2.3
111825330	23.6	40	0	2.2
111825360	24.4	38	0	1.9
111825390	25	36	0	1.7
111825420	25.7	35	0	1.8
111825450	26.3	32	0	1.9
111825480	26.5	32	0	1.9
111825510	27.1	32	0	2
111825540	27.2	32	0	2.2
111825570	27.4	32	0	2
111825600	27.6	31	0	1.8
111825630	27.7	31	0	1.6
111825660	27.4	32	0	1.6
111825690	27.2	32	0	2
111825720	26.5	34	0	2.1
111825750	25.6	36	0	2.3
111825780	25.2	37	0	2.6
111825810	24.7	39	0	2.4
111825840	24.3	41	0	1.5
111825870	24	41	0	2.3
111825900	23.4	44	0	2.6
111825930	22.4	48	0	2.8
111825960	21	53	0	3
111825990	20.6	55	0	2.6
111826020	20.4	56	0	2.5
111826050	20.2	56	0	1.6
