min1800	t2m	rh	padavine	veter_hitrost
111628800	13.3	47	0	0.4
111628830	12.5	50	0	1.3
111628860	12.3	52	0	1.7
111628890	11.6	54	0	1
111628920	10.3	59	0	0.8
111628950	9.5	64	0	0.9
111628980	9	66	0	0.3
111629010	8.5	68	0	0.1
111629040	7.9	70	0	0.9
111629070	7.7	69	0	0.7
111629100	7.9	67	0	0.6
111629130	8.1	65	0	0.8
111629160	8.1	65	0	1
111629190	8	66	0	1
111629220	7.9	65	0	0.7
111629250	8.4	63	0	1.2
111629280	8.9	62	0	0.4
111629310	10	59	0	0.5
111629340	11.1	55	0	0.4
111629370	12.2	52	0	0.9
111629400	13.2	49	0	1.2
111629430	14.1	46	0	1.2
111629460	15.3	44	0	1.2
111629490	16	42	0	1.8
111629520	16.9	39	0	1.5
111629550	17.5	36	0	1.6
111629580	17.9	36	0	1.1
111629610	17.8	34	0	0.8
111629640	18	32	0	0.7
111629670	18.7	32	0	1.9
111629700	19.8	31	0	2.3
111629730	20	30	0	2.2
111629760	20	30	0	2.9
111629790	19.1	30	0	2.9
111629820	19	30	0	1.7
111629850	19	30	0	1.5
111629880	18.5	32	0	1.8
111629910	17.5	35	0	2.4
111629940	16.8	35	0	1.1
111629970	16.1	36	0	1.2
111630000	15.4	42	0	1.1
111630030	15	45	0	1.5
111630060	14.7	46	0	2
111630090	14.3	47	0	1.4
111630120	13.4	50	0	0.7
111630150	12.1	54	0	0.8
111630180	11.2	56	0	0.6
111630210	10.5	59	0	1.3
