min1800	t2m	rh	padavine	veter_hitrost
111905280	12	98	0	1.6
111905310	11.7	98	0	0.8
111905340	11.9	96	0	1.8
111905370	11.9	91	0	2.9
111905400	11.5	87	0	3
111905430	11	84	0	2.7
111905460	10.3	83	0	2.3
111905490	10.1	84	0	2.2
111905520	10	84	0	2
111905550	9.6	84	0	1.6
111905580	9.6	85	0	1.6
111905610	9.4	86	0	1.4
111905640	8.9	87	0	0.8
111905670	8.8	89	0	0.8
111905700	9.1	89	0	1.1
111905730	9.5	87	0	1.8
111905760	9.8	85	0	1.9
111905790	10.9	80	0	1.9
111905820	11.5	71	0	2
111905850	12	65	0	2.1
111905880	12.3	60	0	1.4
111905910	12.9	60	0	1.9
111905940	12.9	61	0	1.8
111905970	13	61	0	1.6
111906000	13.7	59	0	1.7
111906030	14.7	56	0	2
111906060	15	55	0	2.2
111906090	15.3	54	0	1.8
111906120	15.4	52	0	1.7
111906150	15.8	48	0	2
111906180	15.6	50	0	1.7
111906210	15.8	49	0	1.4
111906240	15.6	50	0	1.6
111906270	15.1	50	0	1.2
111906300	14.2	55	0	1.4
111906330	13.5	59	0	1.1
111906360	12.6	65	0	1.1
111906390	12.3	67	0	1.3
111906420	11.6	72	0	0.3
111906450	10.9	77	0	0.9
111906480	10.4	78	0	0.9
111906510	9.9	82	0	0.6
111906540	10	83	0	1.1
111906570	10	82	0	1.1
111906600	9.9	82	0	1.3
111906630	9.7	84	0	1.5
111906660	9.6	84	0	1.1
111906690	9.4	85	0	0.7
