min1800	t2m	rh	padavine	veter_hitrost
111792960	15.2	90	0	0.2
111792990	15.1	90	0	0.6
111793020	15	92	0	0.3
111793050	14.9	93	0	1.3
111793080	14.7	94	0	0.9
111793110	14.7	94	0	1.1
111793140	14.5	94	0	0.9
111793170	14.4	94	0	0.7
111793200	14.4	94	0	0.7
111793230	14.5	94	0	0.9
111793260	14.4	94	0	0.6
111793290	14.4	94	0	1.2
111793320	14.4	93	0	1.4
111793350	14.5	93	0	1.1
111793380	14.7	92	0	0.5
111793410	15	92	0	1.2
111793440	15.1	90	0	1
111793470	15.4	87	0	0.6
111793500	15.6	82	0	0.9
111793530	15.8	78	0	0.9
111793560	16.4	76	0	0.7
111793590	17.3	75	0	0.8
111793620	18.1	71	0	1.1
111793650	18.9	66	0	1.3
111793680	19.2	64	0	1.3
111793710	19.2	64	0	1.6
111793740	18.6	67	0	1.7
111793770	18.7	65	0	1.9
111793800	19.1	67	0	1.1
111793830	19.3	64	0	2.4
111793860	18.5	60	0	3.2
111793890	18.9	59	0	4.2
111793920	18.9	57	0	4.4
111793950	18.5	59	0	4.2
111793980	18.1	61	0	3.9
111794010	18.3	59	0	3.8
111794040	18.2	61	0	2.7
111794070	17.7	67	0	1.5
111794100	17.5	65	0	2.7
111794130	17.4	64	0	2.4
111794160	17.2	65	0	1.4
111794190	16.9	68	0	1.6
111794220	17.4	60	0	2.5
111794250	17.6	56	0	2.7
111794280	17.2	60	0.2	2.2
111794310	15.8	71	0.5	2.4
111794340	15.1	78	0	0.6
111794370	14.8	82	0	0.5
