min1800	t2m	rh	padavine	veter_hitrost
111888000	14.6	90	0	0.7
111888030	14.3	90	0	0.9
111888060	14.2	92	0	1.1
111888090	14	92	0	1.1
111888120	13.8	92	0	1.5
111888150	13.6	93	0	0.9
111888180	13.5	93	0	0.9
111888210	13.4	93	0	0.9
111888240	13.4	94	0	0.9
111888270	13.4	93	0	0.8
111888300	13.5	92	0	1.1
111888330	13.6	92	0	1.6
111888360	13.4	93	0	1.2
111888390	13.6	93	0	0.6
111888420	14.1	92	0.2	0.5
111888450	14.4	92	0	0.6
111888480	14.7	91	0	0.9
111888510	15.4	90	0	0.5
111888540	16.3	86	0	0.9
111888570	17	85	0	1.5
111888600	17.6	84	0	1.7
111888630	18.5	83	0	1.6
111888660	19.7	80	0	0.8
111888690	22	70	0	4.2
111888720	23.1	65	0	4.2
111888750	23.2	63	0	4.7
111888780	21.6	74	0.7	2.7
111888810	21.2	76	0.1	2.4
111888840	20.5	80	0.5	2.9
111888870	20.5	82	0.2	2.4
111888900	21.1	80	0	2.3
111888930	21.6	78	0.2	2.2
111888960	22.4	73	0	2.5
111888990	22.9	67	0	3.2
111889020	22.3	66	0	2.8
111889050	21.9	67	0	1.6
111889080	21	71	0	1.2
111889110	20	76	0	0.8
111889140	19	81	0	0.3
111889170	18.5	85	0	0.9
111889200	18.7	87	0	1.7
111889230	18.7	88	0	0.7
111889260	18.6	88	0	0.8
111889290	18.7	87	0	0.9
111889320	18.7	87	0	1.1
111889350	18.4	88	0	0.7
111889380	18.1	88	0	0.5
111889410	17.8	88	0	1.3
