min1800	t2m	rh	padavine	veter_hitrost
111689280	16.3	74	0	0.2
111689310	15.7	78	0	0.3
111689340	15.3	77	0	0.8
111689370	14.9	79	0	0.3
111689400	14.7	81	0	0.1
111689430	14.5	81	0	0.2
111689460	14	82	0	0.1
111689490	13.4	84	0	0
111689520	13	85	0	0.1
111689550	12.7	86	0	0.1
111689580	12.5	86	0	0
111689610	12.5	86	0	0.2
111689640	13.5	81	0	0
111689670	15.2	76	0	0.3
111689700	15.8	72	0	0.7
111689730	16.8	68	0	0.6
111689760	17.9	64	0	0.5
111689790	18.8	62	0	0.3
111689820	19.9	58	0	0.5
111689850	21.1	56	0	1
111689880	22.2	51	0	1.1
111689910	23.2	48	0	1.1
111689940	23.9	44	0	0.6
111689970	24.4	43	0	0.9
111690000	25.4	42	0	1.2
111690030	26.1	40	0	1
111690060	26.8	39	0	1.3
111690090	27.1	38	0	1.6
111690120	27.7	37	0	2
111690150	28.1	36	0	1.9
111690180	28.3	36	0	2
111690210	28.3	36	0	1.8
111690240	28.1	36	0	2
111690270	27.7	36	0	1.9
111690300	27.5	38	0	2
111690330	26.8	40	0	1.5
111690360	26.3	42	0	1.2
111690390	26.2	43	0	1.5
111690420	25.3	45	0	0.9
111690450	24.6	47	0	1.4
111690480	23.5	49	0	0.4
111690510	22.2	53	0	0.2
111690540	21.3	61	0	0.4
111690570	20.5	68	0	0.2
111690600	19.8	70	0	0.2
111690630	19.2	71	0	0.1
111690660	18.5	75	0	0.1
111690690	18	78	0	0.1
