min1800	t2m	rh	padavine	veter_hitrost
111637440	12.2	91	0	0.4
111637470	11.7	92	0	0.3
111637500	11.3	92	0	0.3
111637530	10.9	94	0	0.1
111637560	10.6	94	0	0.1
111637590	10.7	95	0	0.3
111637620	10.8	95	0	0.1
111637650	11.1	95	0	0.5
111637680	10.9	94	0	0.2
111637710	10.9	93	0	0.2
111637740	11	93	0	0.1
111637770	10.9	92	0	0.5
111637800	10.6	92	0	0.7
111637830	10.6	92	0	0.3
111637860	10.9	92	0	0.2
111637890	11.5	91	0	0.2
111637920	12	89	0	0.8
111637950	12.6	87	0	1.3
111637980	13.4	84	0	1.3
111638010	14.3	79	0	0.6
111638040	14.8	76	0	0.6
111638070	14.9	76	0	0.9
111638100	15.3	76	0	1.5
111638130	16.5	72	0	1.6
111638160	16.8	70	0	2.2
111638190	16.3	73	0	2.9
111638220	16.6	74	0	2.6
111638250	16.9	71	0	2.5
111638280	17.4	69	0	2.8
111638310	17.2	68	0	3.1
111638340	17	70	0	2.9
111638370	16.5	72	0.8	2.4
111638400	16.5	76	0	2.8
111638430	16.5	72	0	3.4
111638460	16	74	0	3.9
111638490	15.3	76	0	3.5
111638520	14.1	76	0	2.9
111638550	13.5	75	0	3.3
111638580	13.3	74	0	2.5
111638610	13	77	0	1.3
111638640	13.1	78	0	1.6
111638670	13.1	78	0	1.1
111638700	12.7	82	0	1.4
111638730	12.3	82	0	0.6
111638760	12.3	81	0	1.7
111638790	12.1	82	0	1.8
111638820	12	83	0	0.7
111638850	12	83	0.4	0.7
