min1800	t2m	rh	padavine	veter_hitrost
111604320	5	80	0	1.1
111604350	4.6	81	0	0.9
111604380	4	82	0	0.7
111604410	3.7	84	0	0.4
111604440	3.5	85	0	0.6
111604470	3.3	86	0	0.6
111604500	2.9	87	0	0.6
111604530	2.8	88	0	0.7
111604560	3	88	0	0.5
111604590	3.3	86	0	0.5
111604620	3.5	84	0	0.8
111604650	3.6	84	0	0.5
111604680	3.8	83	0	0.5
111604710	3.7	82	0	0.7
111604740	3.9	82	0	0.6
111604770	4.3	81	0	0.6
111604800	4.8	79	0	0.6
111604830	5.3	78	0	0.9
111604860	6.3	73	0	0.6
111604890	6.9	71	0	0.5
111604920	8.5	66	0	0.8
111604950	9.7	62	0	0.9
111604980	10.5	60	0	1.6
111605010	11.4	58	0	1.9
111605040	12.2	55	0	2.5
111605070	12.8	52	0	1.8
111605100	13.7	49	0	1.8
111605130	14.1	48	0	2.4
111605160	14.4	47	0	1.6
111605190	14.5	46	0	2.1
111605220	14.6	46	0	2.2
111605250	15	45	0	2.3
111605280	14.7	46	0	2.2
111605310	14.5	47	0	2.7
111605340	14	48	0	2.7
111605370	13.2	50	0	2.7
111605400	12.5	53	0	2.2
111605430	11.8	55	0	1.8
111605460	11.1	58	0	1.7
111605490	10.6	60	0	1.5
111605520	10.3	61	0	1.6
111605550	10	62	0	0.9
111605580	9.7	64	0	0.6
111605610	9.1	66	0	0.5
111605640	8.4	69	0	0.5
111605670	7.9	71	0	0
111605700	7.4	73	0	0.1
111605730	7.2	75	0	0.2
