min1800	t2m	rh	padavine	veter_hitrost
111549600	-7.7	38	0	4.5
111549630	-7.5	37	0	4.4
111549660	-7.4	37	0	4.9
111549690	-7.4	40	0	4.9
111549720	-7.5	41	0	3.4
111549750	-7.9	45	0	2.8
111549780	-8	48	0	3.3
111549810	-7.3	43	0	6
111549840	-7.4	47	0	4.8
111549870	-8.1	49	0	2.9
111549900	-8	51	0	4.5
111549930	-7.8	56	0	4.4
111549960	-8.4	69	0.1	2.8
111549990	-8.7	74	0	1.6
111550020	-8.4	72	0	2.9
111550050	-8	71	0	4.2
111550080	-7.8	68	0	4.7
111550110	-7.5	61	0	4.8
111550140	-7.2	58	0	4.6
111550170	-6.8	54	0	3.7
111550200	-6.5	52	0	4.1
111550230	-6.2	49	0	4.5
111550260	-6.3	52	0	4.2
111550290	-6.5	60	0	4.6
111550320	-7.1	72	0.1	4
111550350	-6.8	71	0	4.2
111550380	-6.3	66	0	4.7
111550410	-6.2	64	0	4.6
111550440	-6.3	64	0	4.9
111550470	-6	60	0	4.3
111550500	-5.8	57	0	3.9
111550530	-5.7	55	0	4.2
111550560	-5.7	56	0	4.1
111550590	-6.2	64	0	3.2
111550620	-6.7	68	0	2.4
111550650	-7.1	69	0	2.5
111550680	-7.5	74	0.1	2.6
111550710	-7.9	78	0.1	2.3
111550740	-8	75	0	2.4
111550770	-8.3	76	0	2.3
111550800	-8.4	73	0	2.1
111550830	-8.7	72	0	2.4
111550860	-8.8	71	0	1.8
111550890	-8.9	70	0	2.1
111550920	-9.1	70	0	2
111550950	-9.1	70	0	2.5
111550980	-9.1	71	0	2.5
111551010	-9.1	71	0	1.7
