min1800	t2m	rh	padavine	veter_hitrost
111728160	16.3	70	0	0.7
111728190	15.7	73	0	0.1
111728220	15.5	75	0	0.3
111728250	15	78	0	0.3
111728280	14.5	80	0	0.1
111728310	14	83	0	0
111728340	13.5	85	0	0
111728370	13.4	85	0	0.1
111728400	13.2	86	0	0.2
111728430	12.8	88	0	0
111728460	12.7	89	0	0.1
111728490	12.9	87	0	0.2
111728520	14	82	0	0
111728550	15.2	78	0	0.1
111728580	15.7	75	0	0.1
111728610	16.8	70	0	0
111728640	17.5	69	0	0.1
111728670	17.9	68	0	0.3
111728700	18.8	66	0	0.4
111728730	19.7	62	0	1
111728760	20.3	61	0	1.1
111728790	22	58	0	2.1
111728820	23	56	0	2.2
111728850	23.7	54	0	3.3
111728880	23.7	54	0	3.3
111728910	23.8	54	0	3
111728940	23.9	53	0	3.4
111728970	23.4	57	0	3.7
111729000	23.1	59	0	3.2
111729030	23.1	60	0	2.9
111729060	23	59	0	2.5
111729090	23.7	56	0	3.2
111729120	24.7	51	0	2.9
111729150	24.5	50	0	4.1
111729180	23.8	53	0	4.7
111729210	23.1	56	0	4.6
111729240	23.1	55	0	4.1
111729270	22.6	56	0	4.1
111729300	21.8	59	0	4.2
111729330	21.1	62	0	3.8
111729360	20.7	65	0	3.2
111729390	20.3	67	0	2.7
111729420	20.1	68	0	2.7
111729450	19.9	69	0	2.1
111729480	19.7	70	0	2.6
111729510	19.1	72	0	2.7
111729540	19	72	0	4.3
111729570	19	71	0	3.7
