min1800	t2m	rh	padavine	veter_hitrost
111575520	-1.6	89	0	0.3
111575550	-1.8	89	0	0.2
111575580	-2	90	0	0.3
111575610	-2.2	90	0	0.2
111575640	-2.4	91	0	0.3
111575670	-2.6	91	0	0.6
111575700	-2.6	92	0	0.4
111575730	-2.8	93	0	0.3
111575760	-2.7	93	0	0.5
111575790	-2.6	94	0	0.7
111575820	-2.7	93	0	0.7
111575850	-2.9	94	0	0.4
111575880	-3	95	0	0.5
111575910	-3	95	0	0.5
111575940	-3.1	95	0	0.6
111575970	-3	95	0	0.5
111576000	-2.9	95	0	0.7
111576030	-2.7	95	0	0.8
111576060	-2.5	95	0	0.5
111576090	-2.1	94	0	0.5
111576120	-1.3	92	0	0.6
111576150	-0.6	88	0	1
111576180	0.9	81	0	1.3
111576210	2.1	75	0	0.7
111576240	3.3	69	0	1
111576270	4.3	63	0	1.1
111576300	5.2	59	0	0.9
111576330	5.9	56	0	0.9
111576360	6.7	54	0	0.9
111576390	7.4	50	0	1
111576420	7.9	47	0	1.3
111576450	8.4	43	0	0.9
111576480	8.4	40	0	1.7
111576510	7.9	40	0	1.6
111576540	7	43	0	1.5
111576570	6.5	44	0	1.3
111576600	6.1	45	0	1.5
111576630	5.5	47	0	1.1
111576660	4.7	50	0	0.8
111576690	3.8	55	0	1.1
111576720	3.2	59	0	0.7
111576750	2.4	64	0	0.8
111576780	1.8	68	0	1
111576810	1.2	74	0	0.9
111576840	0.7	78	0	1
111576870	0.4	80	0	0.7
111576900	0	81	0	1.1
111576930	-0.4	82	0	0.6
