min1800	t2m	rh	padavine	veter_hitrost
111623040	9.3	72	0	0.4
111623070	8.7	75	0	0.5
111623100	8.1	77	0	0.5
111623130	7.5	78	0	0.5
111623160	7.7	78	0	1.5
111623190	7.5	77	0	1.5
111623220	7.1	78	0	1.1
111623250	7	79	0	1.1
111623280	6.4	82	0	0.3
111623310	5.8	84	0	0.1
111623340	5.5	86	0	0.3
111623370	5.4	86	0	0.3
111623400	5.4	86	0	0.9
111623430	5.4	85	0	0.8
111623460	5.1	84	0	0.7
111623490	6.1	82	0	0.5
111623520	7.6	77	0	0.7
111623550	8.6	72	0	0.6
111623580	10.3	65	0	0.5
111623610	12	58	0	0.4
111623640	13.8	49	0	0.9
111623670	14.9	45	0	1.1
111623700	16.1	39	0	1.6
111623730	16.6	37	0	1.8
111623760	16.9	37	0	1.7
111623790	17.6	34	0	1.7
111623820	17.9	34	0	1.8
111623850	18.8	33	0	1.5
111623880	19.1	31	0	1.8
111623910	19.4	30	0	2.2
111623940	19.7	29	0	1.7
111623970	19.9	28	0	2.1
111624000	19.6	28	0	2.4
111624030	19.5	28	0	2.5
111624060	19.4	29	0	3.4
111624090	18.7	30	0	2.8
111624120	17.9	30	0	2.2
111624150	17.3	30	0	2
111624180	16.3	30	0	1.9
111624210	15.3	31	0	1.4
111624240	14.1	35	0	0.9
111624270	13	38	0	0.4
111624300	12.2	37	0	0.5
111624330	11.7	34	0	1.1
111624360	11.6	31	0	1.1
111624390	11.2	32	0	0.7
111624420	10.6	34	0	0.7
111624450	9.6	42	0	0.6
