min1800	t2m	rh	padavine	veter_hitrost
111528000	4.6	74	0	2
111528030	4.6	74	0	2.9
111528060	4.6	74	0	3
111528090	4.7	75	0	3.1
111528120	4.8	75	0	2.8
111528150	4.9	76	0	2.9
111528180	5.1	75	0	3.6
111528210	5	76	0	3.7
111528240	5.3	75	0	3.2
111528270	5.6	74	0	2.7
111528300	5.7	72	0	3.5
111528330	6	70	0	4.3
111528360	5.9	70	0	3.4
111528390	5.3	73	0	2.9
111528420	5.2	74	0	2.2
111528450	5.2	73	0	2.3
111528480	5.3	73	0	1.9
111528510	5.3	73	0	2.6
111528540	5.2	74	0	3.2
111528570	5.1	74	0	3.3
111528600	5.1	74	0	3.8
111528630	5.2	74	0	2.8
111528660	5.4	75	0	4.7
111528690	5.2	76	0	4.2
111528720	5.2	77	0	3.9
111528750	5.1	78	0	2.8
111528780	5.9	76	0	2.6
111528810	6.1	73	0	2.5
111528840	5.7	78	0.7	3.2
111528870	4.2	84	0.6	1.8
111528900	4.1	85	0	0.9
111528930	4.1	86	0.1	0.4
111528960	4.1	86	0	2.3
111528990	3.9	85	0	2.7
111529020	3.7	85	0	2.5
111529050	3.4	87	0	2.6
111529080	3	85	0	1.9
111529110	2.1	85	0	1
111529140	1.4	89	0	1.3
111529170	1	90	0	0.6
111529200	0.6	90	0	0.7
111529230	0.2	92	0	0.9
111529260	-0.2	92	0	0.9
111529290	-0.3	94	0	0.9
111529320	-0.8	93	0	0.3
111529350	-1.3	94	0	0.6
111529380	-1.7	95	0	0.9
111529410	-1.3	96	0	0.4
