min1800	t2m	rh	padavine	veter_hitrost
111837600	22.1	67	0	0.4
111837630	21.7	68	0	0.5
111837660	21.2	71	0	0.4
111837690	21.1	72	0	0.5
111837720	20.7	73	0	0.3
111837750	20.3	74	0	0.4
111837780	20.1	74	0	0.5
111837810	19.6	75	0	0.6
111837840	19.2	79	0	0.6
111837870	18.8	79	0	0.6
111837900	18.6	81	0	0.5
111837930	18.5	82	0	0.2
111837960	18.7	81	0	0.5
111837990	19.4	75	0	0.7
111838020	20.7	71	0	0.5
111838050	21.6	66	0	0.5
111838080	22.4	63	0	0.7
111838110	23.1	62	0	0.8
111838140	24.4	58	0	0.6
111838170	25.9	53	0	0.7
111838200	27.1	48	0	0.9
111838230	28.2	46	0	1.1
111838260	29.8	42	0	1.1
111838290	30.9	39	0	1.4
111838320	32.1	36	0	1.3
111838350	33.6	33	0	1.2
111838380	34.4	31	0	1.5
111838410	35.5	26	0	2.4
111838440	36	25	0	3.4
111838470	36.6	24	0	3
111838500	37	24	0	3.5
111838530	36.7	25	0	3.3
111838560	36.2	28	0	3.2
111838590	35.5	31	0	3.4
111838620	34.9	33	0	4.2
111838650	33.9	35	0	3.8
111838680	33.2	37	0	3.9
111838710	32.2	39	0	3.3
111838740	31.5	40	0	3.5
111838770	30.8	41	0	2.5
111838800	29.9	44	0	1.2
111838830	28.8	48	0	1.2
111838860	28.6	49	0	1.5
111838890	28	51	0	1.7
111838920	27.4	53	0	2.2
111838950	26.8	54	0	2.6
111838980	26.5	52	0	1.1
111839010	25.7	55	0	1.3
