min1800	t2m	rh	padavine	veter_hitrost
111592800	5.5	55	0	0.5
111592830	5.4	51	0	0.6
111592860	5	51	0	0.7
111592890	4.8	54	0	0.9
111592920	4.4	60	0	0.2
111592950	4	62	0	0.6
111592980	3.7	60	0	0.7
111593010	3.4	63	0	0.4
111593040	3.1	65	0	0.5
111593070	2.8	65	0	0.9
111593100	2.7	66	0	0.9
111593130	2.5	68	0	0.7
111593160	2.6	67	0	0.4
111593190	2.6	68	0	0.5
111593220	2.7	66	0	0.7
111593250	2.8	66	0	0.5
111593280	3.1	63	0	0.5
111593310	3.6	63	0	0.4
111593340	4.4	61	0	0.6
111593370	5	53	0	0.3
111593400	5.5	47	0	0.4
111593430	7	43	0	1.3
111593460	8.3	38	0	2
111593490	8.8	36	0	1.7
111593520	9.3	35	0	1.3
111593550	9.7	34	0	1.6
111593580	10.3	32	0	2.3
111593610	10.2	32	0	1.9
111593640	10.7	32	0	2.4
111593670	11.1	32	0	2.9
111593700	11.5	31	0	2.3
111593730	10.9	32	0	2.8
111593760	10	38	0	3.8
111593790	9.3	42	0	1.6
111593820	9.2	41	0	4.4
111593850	8.1	48	0	4.3
111593880	7.5	52	0	3
111593910	7.4	52	0	2.7
111593940	7.4	50	0	2.1
111593970	7.3	50	0	2.2
111594000	7	51	0	2
111594030	6.9	50	0	2
111594060	6.7	48	0	2.4
111594090	6.5	47	0	2.3
111594120	6	47	0	1.7
111594150	5.3	50	0	0.6
111594180	4.7	52	0	0.4
111594210	4.6	51	0	1.2
