min1800	t2m	rh	padavine	veter_hitrost
111777120	19.6	82	0	2.9
111777150	19.7	78	0	2.4
111777180	19.5	76	0	1.1
111777210	19.3	76	0	0.7
111777240	19.5	74	0	1.4
111777270	19.2	81	0.3	1.6
111777300	18.6	88	0.4	1.8
111777330	18.7	89	0	1.5
111777360	18.6	89	0	1.2
111777390	18.4	90	0.1	0.9
111777420	18.2	91	0.1	2
111777450	18	90	0	1.1
111777480	17.8	90	4.6	2.3
111777510	17.7	92	0.2	0.5
111777540	18.2	90	0	0.3
111777570	19.6	83	0	0.6
111777600	20.3	78	0	1.3
111777630	21	74	0	0.9
111777660	21.8	72	0	1.1
111777690	22.5	69	0	1.5
111777720	23	66	0	2.1
111777750	23.6	63	0	1.8
111777780	24.2	63	0	1.9
111777810	25	60	0	1.7
111777840	26	55	0	1.6
111777870	26.7	50	0	1.6
111777900	27.4	48	0	1.5
111777930	28	48	0	1.4
111777960	28.6	48	0	1.5
111777990	29.6	48	0	1.6
111778020	29.8	49	0	1.5
111778050	30.1	50	0	2.2
111778080	30.3	50	0	1.9
111778110	30.3	50	0	2.3
111778140	30.3	49	0	2.7
111778170	30.3	45	0	4.3
111778200	29.7	48	0	4.3
111778230	28.7	51	0	3.5
111778260	27.2	54	0	2.5
111778290	26.4	57	0	1.8
111778320	25.6	60	0	1.6
111778350	25.2	62	0	1.7
111778380	24.4	63	0	2.3
111778410	23	61	0	4.4
111778440	21.1	69	2.8	3.1
111778470	18.4	85	7.6	5.2
111778500	16.8	93	19.3	3.5
111778530	16.7	94	2.2	2.6
