min1800	t2m	rh	padavine	veter_hitrost
111582720	5.3	48	0	1.8
111582750	5.2	49	0	1.8
111582780	5.1	57	0	2
111582810	4.7	60	0	0.9
111582840	4.3	61	0	1.3
111582870	4	63	0	1.2
111582900	3.3	65	0	0.7
111582930	2.7	68	0	0.7
111582960	2.7	69	0	1.6
111582990	2.6	69	0	1.3
111583020	2.1	71	0	1.2
111583050	1.5	72	0	1.1
111583080	1.1	74	0	2
111583110	0.9	73	0	3.1
111583140	0.8	69	0	2.9
111583170	0.8	64	0	2.7
111583200	1.1	59	0	2.5
111583230	1.7	54	0	2.3
111583260	2.7	47	0	2.2
111583290	3.4	43	0	2.5
111583320	4.3	39	0	1.7
111583350	4.7	38	0	1.8
111583380	5.1	37	0	2.2
111583410	5.3	37	0	1.6
111583440	6	36	0	2
111583470	6.5	35	0	1.6
111583500	6.9	35	0	1.5
111583530	7.5	34	0	1.8
111583560	7.8	33	0	1.9
111583590	8.2	32	0	1.5
111583620	8.6	31	0	1.5
111583650	8.7	31	0	2.3
111583680	8.9	31	0	1.8
111583710	8.6	32	0	2
111583740	7.7	34	0	3
111583770	7.3	35	0	1.9
111583800	6.5	38	0	1.4
111583830	5.7	40	0	1.7
111583860	5	41	0	1.6
111583890	4.6	43	0	1.4
111583920	4.1	45	0	0.8
111583950	3.5	48	0	0.7
111583980	3.2	50	0	0.8
111584010	2.8	51	0	0.6
111584040	2.4	53	0	0.4
111584070	1.9	56	0	0.8
111584100	1.7	57	0	0.8
111584130	1	59	0	0.2
