min1800	t2m	rh	padavine	veter_hitrost
111674880	15.5	83	0	0.4
111674910	14.9	83	0	0.5
111674940	14.4	85	0	0
111674970	14.6	85	0	0
111675000	14.4	86	0	0.6
111675030	13.7	87	0	0.4
111675060	13.4	87	0	0.3
111675090	13	88	0	0
111675120	12.8	89	0	0.2
111675150	12.4	88	0	0.7
111675180	11.9	90	0	0
111675210	11.8	91	0	0.1
111675240	12.7	86	0	0.2
111675270	13.6	82	0	0.4
111675300	14.5	79	0	0.1
111675330	15.9	74	0	0.2
111675360	16.8	71	0	0.6
111675390	17.9	67	0	0.8
111675420	18.7	63	0	0.9
111675450	19.5	60	0	0.5
111675480	21	56	0	0.8
111675510	22	49	0	0.9
111675540	23.1	42	0	0.6
111675570	23.7	39	0	0.8
111675600	24.4	38	0	1.1
111675630	25.4	37	0	1.3
111675660	25.9	36	0	1.4
111675690	26.4	35	0	1.6
111675720	26.4	34	0	0.8
111675750	26.4	35	0	1.3
111675780	26.4	35	0	1.6
111675810	26.3	36	0	1.4
111675840	26.4	35	0	1.6
111675870	26.8	35	0	0.9
111675900	26.4	36	0	1.5
111675930	25.9	37	0	1.1
111675960	25	39	0	0.8
111675990	23	45	0	5.2
111676020	19.7	59	3.1	4.1
111676050	17.6	80	2.1	1.4
111676080	17	85	0	1.7
111676110	16.6	86	0	1.9
111676140	16.4	86	0	1.7
111676170	16.1	88	0	0.7
111676200	15.8	90	0	1.6
111676230	15.4	91	0	1.1
111676260	15.1	92	0	0.1
111676290	14.8	93	0	0.3
